Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-08-10 00:00:00-04:00,272.4200134277344,275.0,271.79998779296875,274.7300109863281,243.56939697265625,2393100,0.0,0.0
2020-08-11 00:00:00-04:00,277.69000244140625,279.3699951171875,274.4100036621094,274.9200134277344,243.7378692626953,3321300,0.0,0.0
2020-08-12 00:00:00-04:00,279.75,282.9700012207031,276.9599914550781,281.5799865722656,249.64247131347656,3867900,0.0,0.0
2020-08-13 00:00:00-04:00,281.1600036621094,282.6499938964844,279.739990234375,281.6600036621094,249.71339416503906,2202400,0.0,0.0
2020-08-14 00:00:00-04:00,281.1400146484375,282.0,279.19000244140625,280.54998779296875,248.72930908203125,2490400,0.0,0.0
2020-08-17 00:00:00-04:00,284.3999938964844,289.2200012207031,283.57000732421875,288.239990234375,255.54710388183594,5584400,0.0,0.0
2020-08-18 00:00:00-04:00,288.8999938964844,290.5799865722656,283.0400085449219,285.0,252.674560546875,6934300,0.0,0.0
2020-08-19 00:00:00-04:00,287.4599914550781,287.9700012207031,281.92999267578125,282.8599853515625,250.77732849121094,4986800,0.0,0.0
2020-08-20 00:00:00-04:00,280.5400085449219,281.9100036621094,279.44000244140625,280.67999267578125,248.8445281982422,3530000,0.0,0.0
2020-08-21 00:00:00-04:00,279.9700012207031,283.54998779296875,278.4200134277344,283.2300109863281,251.10533142089844,5519100,0.0,0.0
2020-08-24 00:00:00-04:00,284.989990234375,286.8500061035156,281.9200134277344,286.75,254.22607421875,4430900,0.0,0.0
2020-08-25 00:00:00-04:00,287.2699890136719,287.4800109863281,283.8900146484375,286.1300048828125,253.67640686035156,2854500,0.0,0.0
2020-08-26 00:00:00-04:00,287.7300109863281,292.1199951171875,286.2699890136719,291.92999267578125,258.8185119628906,4001900,0.0,0.0
2020-08-27 00:00:00-04:00,292.2200012207031,292.95001220703125,286.55999755859375,288.6300048828125,255.892822265625,3430900,0.0,0.0
2020-08-28 00:00:00-04:00,288.30999755859375,288.8299865722656,284.7699890136719,286.2900085449219,253.8182373046875,3100100,0.0,0.0
2020-08-31 00:00:00-04:00,285.0,286.69000244140625,282.8699951171875,285.0400085449219,252.71002197265625,4105400,0.0,0.0
2020-09-01 00:00:00-04:00,284.0299987792969,286.67999267578125,283.5,285.94000244140625,253.50790405273438,3235100,0.0,0.0
2020-09-02 00:00:00-04:00,284.8500061035156,288.0400085449219,283.6000061035156,287.20001220703125,255.9677734375,3464600,1.5,0.0
2020-09-03 00:00:00-04:00,287.29998779296875,287.70001220703125,272.1700134277344,274.6300048828125,244.76478576660156,5380100,0.0,0.0
2020-09-04 00:00:00-04:00,275.54998779296875,276.7699890136719,264.6700134277344,269.6600036621094,240.33523559570312,5253500,0.0,0.0
2020-09-08 00:00:00-04:00,267.1099853515625,271.0400085449219,262.80999755859375,269.260009765625,239.97869873046875,5241200,0.0,0.0
2020-09-09 00:00:00-04:00,272.4599914550781,279.739990234375,271.75,277.0400085449219,246.9126739501953,4754700,0.0,0.0
2020-09-10 00:00:00-04:00,278.010009765625,280.9800109863281,271.1700134277344,272.70001220703125,243.04469299316406,3156300,0.0,0.0
2020-09-11 00:00:00-04:00,273.9800109863281,277.9800109863281,273.4599914550781,276.3299865722656,246.27989196777344,3729200,0.0,0.0
2020-09-14 00:00:00-04:00,278.54998779296875,282.4599914550781,278.0199890136719,280.6499938964844,250.13009643554688,3055800,0.0,0.0
2020-09-15 00:00:00-04:00,283.0400085449219,286.70001220703125,282.3800048828125,285.5799865722656,254.52401733398438,4174900,0.0,0.0
2020-09-16 00:00:00-04:00,285.6099853515625,286.5799865722656,280.67999267578125,281.6300048828125,251.00363159179688,3379100,0.0,0.0
2020-09-17 00:00:00-04:00,277.9100036621094,282.7200012207031,276.9599914550781,279.9599914550781,249.51515197753906,3166600,0.0,0.0
2020-09-18 00:00:00-04:00,278.4100036621094,279.8299865722656,270.80999755859375,275.19000244140625,245.26385498046875,6072900,0.0,0.0
