Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-08-10 00:00:00-04:00,317.0,320.4700012207031,315.5799865722656,319.1000061035156,295.68548583984375,2563600,0.0,0.0
2020-08-11 00:00:00-04:00,322.9200134277344,324.57000732421875,314.6600036621094,315.54998779296875,292.39593505859375,3018200,0.0,0.0
2020-08-12 00:00:00-04:00,318.0,323.2900085449219,317.6400146484375,322.2699890136719,298.62286376953125,2915800,0.0,0.0
2020-08-13 00:00:00-04:00,320.67999267578125,321.8699951171875,317.8399963378906,321.5199890136719,297.9279479980469,2159500,0.0,0.0
2020-08-14 00:00:00-04:00,320.5400085449219,323.92999267578125,318.7300109863281,323.70001220703125,299.9480285644531,1787200,0.0,0.0
2020-08-17 00:00:00-04:00,321.45001220703125,323.79998779296875,319.3500061035156,320.510009765625,296.9920654296875,2772500,0.0,0.0
2020-08-18 00:00:00-04:00,321.9800109863281,322.6700134277344,315.7099914550781,316.80999755859375,293.5634765625,2520000,0.0,0.0
2020-08-19 00:00:00-04:00,316.7699890136719,319.489990234375,315.17999267578125,315.3999938964844,292.2570495605469,2066700,0.0,0.0
2020-08-20 00:00:00-04:00,314.8299865722656,315.2799987792969,312.010009765625,313.3299865722656,290.3388671875,2245600,0.0,0.0
2020-08-21 00:00:00-04:00,311.2799987792969,315.2799987792969,310.0899963378906,314.1400146484375,291.0894775390625,2488500,0.0,0.0
2020-08-24 00:00:00-04:00,316.80999755859375,316.8999938964844,306.489990234375,308.8399963378906,286.1783752441406,2922200,0.0,0.0
2020-08-25 00:00:00-04:00,312.20001220703125,312.3599853515625,307.79998779296875,312.2200012207031,289.31024169921875,1879300,0.0,0.0
2020-08-26 00:00:00-04:00,310.9800109863281,311.3599853515625,303.6099853515625,308.82000732421875,286.1598205566406,3178900,0.0,0.0
2020-08-27 00:00:00-04:00,310.4100036621094,314.7699890136719,305.489990234375,311.6700134277344,288.8006896972656,2321000,0.0,0.0
2020-08-28 00:00:00-04:00,312.3399963378906,315.82000732421875,308.9700012207031,314.3699951171875,291.302490234375,2883500,0.0,0.0
2020-08-31 00:00:00-04:00,314.8900146484375,319.55999755859375,312.5400085449219,312.54998779296875,289.6161193847656,4341600,0.0,0.0
2020-09-01 00:00:00-04:00,310.1600036621094,314.7200012207031,310.0,312.8299865722656,289.8755798339844,2487100,0.0,0.0
2020-09-02 00:00:00-04:00,312.55999755859375,321.2799987792969,312.55999755859375,320.239990234375,296.74188232421875,2846500,0.0,0.0
2020-09-03 00:00:00-04:00,322.0,323.82000732421875,313.7300109863281,316.2300109863281,293.02606201171875,3872500,0.0,0.0
2020-09-04 00:00:00-04:00,316.4800109863281,317.8299865722656,306.6300048828125,312.0,289.10650634765625,2901000,0.0,0.0
2020-09-08 00:00:00-04:00,311.0299987792969,311.4599914550781,303.8299865722656,307.25,284.7049865722656,2594500,0.0,0.0
2020-09-09 00:00:00-04:00,309.67999267578125,315.32000732421875,308.4200134277344,312.0199890136719,289.1250305175781,2195600,0.0,0.0
2020-09-10 00:00:00-04:00,312.7300109863281,314.44000244140625,303.7200012207031,304.6000061035156,282.2494812011719,2421200,0.0,0.0
2020-09-11 00:00:00-04:00,305.07000732421875,306.4599914550781,297.2900085449219,301.4800109863281,280.509521484375,3085900,1.25,0.0
2020-09-14 00:00:00-04:00,303.010009765625,311.1199951171875,303.010009765625,308.57000732421875,287.1063232421875,1795500,0.0,0.0
2020-09-15 00:00:00-04:00,310.04998779296875,311.4599914550781,306.04998779296875,307.2300109863281,285.8595886230469,1468300,0.0,0.0
2020-09-16 00:00:00-04:00,309.07000732421875,312.25,306.20001220703125,306.5199890136719,285.1989440917969,3438200,0.0,0.0
2020-09-17 00:00:00-04:00,304.5,307.3800048828125,302.1099853515625,304.9800109863281,283.76605224609375,2394100,0.0,0.0
2020-09-18 00:00:00-04:00,305.010009765625,310.3900146484375,303.7699890136719,308.0199890136719,286.5946044921875,3795400,0.0,0.0
2020-09-21 00:00:00-04:00,300.4700012207031,300.5299987792969,291.6600036621094,299.19000244140625,278.3787841796875,4124700,0.0,0.0
2020-09-22 00:00:00-04:00,298.44000244140625,300.6199951171875,292.9200134277344,294.260009765625,273.791748046875,3163600,0.0,0.0
2020-09-23 00:00:00-04:00,295.0,296.1000061035156,291.8299865722656,292.1400146484375,271.8192138671875,3709900,0.0,0.0
2020-09-24 00:00:00-04:00,292.19000244140625,294.92999267578125,289.6400146484375,292.6600036621094,272.30303955078125,2869100,0.0,0.0
2020-09-25 00:00:00-04:00,291.25,303.2699890136719,291.2200012207031,302.5,281.4586181640625,2455800,0.0,0.0
2020-09-28 00:00:00-04:00,306.3900146484375,310.010009765625,302.8299865722656,303.2300109863281,282.1378173828125,2575700,0.0,0.0
2020-09-29 00:00:00-04:00,303.6700134277344,305.5,300.67999267578125,304.1499938964844,282.9937744140625,1797800,0.0,0.0
2020-09-30 00:00:00-04:00,304.0199890136719,314.5199890136719,303.989990234375,311.7699890136719,290.083740234375,3497300,0.0,0.0
2020-10-01 00:00:00-04:00,312.9100036621094,315.1700134277344,309.1499938964844,313.07000732421875,291.2933654785156,2731200,0.0,0.0
2020-10-02 00:00:00-04:00,312.1000061035156,317.3900146484375,308.3599853515625,311.9800109863281,290.2792053222656,2338000,0.0,0.0
